station_id,station_code,station_name,latitude,longitude,altitude,name
3811,2011-1-12,HOH 407,68.89,24.107,404.0,Nord-Norge
3812,2011-1-16,HOH 537,69.493,23.378,537.0,Nord-Norge
3813,2011-1-34,HOH 366,69.38,23.587,367.0,Nord-Norge
3814,2011-1-41,Madiijavrit,68.769,23.492,386.0,Nord-Norge
3815,2011-1-51,HOH 376,69.287,23.518,373.0,Nord-Norge
3816,2011-1-58,HOH 370,68.952,24.624,365.0,Nord-Norge
3817,2011-1-66,HOH 381,69.117,22.87,381.0,Nord-Norge
3818,2011-1-67,HOH 358,69.174,23.588,360.0,Nord-Norge
3819,2011-2-4,Cuorvoncåkkavuoljavri,69.644,23.707,476.0,Nord-Norge
3820,2011-2-5,Gakkesjavri,69.25068557,24.12376472,445.0,Nord-Norge
3821,2011-2-12,Cuolbmajavri,69.342,22.772,550.0,Nord-Norge
3822,2011-2-13,HOH 385,68.921,24.351,383.0,Nord-Norge
3823,2011-2-14,HOH 446,68.962,23.589,448.0,Nord-Norge
3824,2011-2-15,HOH 356,68.86,24.958,356.0,Nord-Norge
3825,2011-2-18,HOH 424,68.781,24.611,422.0,Nord-Norge
3826,2011-2-20,Vuovdevuonjaljavri,69.622,23.646,476.0,Nord-Norge
3827,2011-2-31,Vuovdeluobbal,69.219,23.67,331.0,Nord-Norge
3828,2011-2-43,HOH 376,68.986,24.357,375.0,Nord-Norge
3829,2011-2-44,Rebmesluobbalat,68.728,22.979,440.0,Nord-Norge
3830,2011-3-5,Saiva,69.408,23.336,421.0,Nord-Norge
3831,2011-3-11,Mollejusgåbejavri,69.421,22.354,643.0,Nord-Norge
3832,2011-3-13,Jårgajavri,69.212,22.878,450.0,Nord-Norge
3834,2012-1-26,HOH 542,69.96758767,22.43455371,542.0,Nord-Norge
3835,2012-1-33,HOH 745,69.973,22.606,752.0,Nord-Norge
3836,2012-1-38,Tørrelvvatna,69.814,22.643,664.0,Nord-Norge
3837,2012-1-53,HOH 230,69.859,23.433,232.0,Nord-Norge
3838,2012-1-54,HOH 459,69.929,23.99,460.0,Nord-Norge
3839,2012-1-56,HOH 392,70.02686449,22.84381357,396.0,Nord-Norge
3840,2012-1-62,HOH 359,69.835,23.76,359.0,Nord-Norge
3841,2012-2-1,HOH 479,69.814,24.109,479.0,Nord-Norge
3842,2012-2-26,Ninnasjuhanajavri,69.747,23.915,387.0,Nord-Norge
3844,2012-2-46,Øvre Sørelvvatnet,70.006,23.812,483.0,Nord-Norge
3845,2014-1-59,HOH 665,70.085,22.255,668.0,Nord-Norge
3846,2014-2-29,Ternevatnet,70.101,22.378,360.0,Nord-Norge
3847,2015-2-10,Langkeilvatn,70.671,22.546,113.0,Nord-Norge
3848,2017-1-3,HOH 610,70.391,24.111,609.0,Nord-Norge
3849,2017-1-55,HOH 243,70.621,24.333,241.0,Nord-Norge
3850,2017-2-45,Gukkesluobbal,70.261,23.779,310.0,Nord-Norge
3851,2018-1-36,HOH 165,70.912,24.649,165.0,Nord-Norge
3852,2018-1-39,HOH 370,70.687,24.815,370.0,Nord-Norge
3854,2018-1-49,HOH 340,70.803,25.157,340.0,Nord-Norge
3855,2018-1-72,HOH 128,70.863,25.0,128.0,Nord-Norge
3856,2018-2-22,Lamvatnet,70.809,24.464,104.0,Nord-Norge
3857,2018-2-37,Jiegnajavrit,70.897,25.441,218.0,Nord-Norge
3858,2018-3-6,Måkkejavri,70.749,25.13,262.0,Nord-Norge
3859,2020-1-5,HOH 582,70.07,25.548,,Nord-Norge
3860,2020-1-20,Ucca Lakcajavrit,70.4,25.684,218.0,Nord-Norge
3861,2020-1-50,Rambijærvi,70.354,25.542,64.0,Nord-Norge
3862,2020-1-70,HOH 316,69.819,25.543,315.0,Nord-Norge
3864,2020-2-11,Båldnejavri,69.862,24.478,509.0,Nord-Norge
3865,2020-2-32,Coalbmejavri,69.988,24.985,133.0,Nord-Norge
3866,2020-2-41,Luomujavrit,70.634,25.042,338.0,Nord-Norge
3867,2020-2-47,Ravdujavri,70.338,25.841,167.0,Nord-Norge
3868,2020-3-1,Læktujavri,70.187,24.347,367.0,Nord-Norge
3869,2021-1-2,HOH 450,69.64779595,24.66464689,,Nord-Norge
3870,2021-1-17,Hannoailaddut Nord,69.14090532,24.98638658,435.0,Nord-Norge
3871,2021-1-24,HOH 310,69.42,24.293,313.0,Nord-Norge
3872,2021-1-35,HOH 415,69.728,24.261,416.0,Nord-Norge
3873,2021-1-64,HOH 382,69.475,24.775,386.0,Nord-Norge
3874,2021-1-65,HOH 361,69.75,25.896,361.0,Nord-Norge
3875,2021-2-8,Iddjavarjavri,69.633,25.187,278.0,Nord-Norge
3876,2021-2-21,Dåggejåkjavrit,69.614,24.742,450.0,Nord-Norge
3877,2021-2-40,Nieidaidjavrit,69.586,25.225,338.0,Nord-Norge
3878,2021-3-12,Mailejavri,69.576,25.026,329.0,Nord-Norge
3879,2021-4-2,Iddjajavr,69.628,25.323,277.0,Nord-Norge
3883,2022-1-23,Liinajavri,70.426,26.406,259.0,Nord-Norge
3884,2022-1-25,HOH 417,70.52,26.148,419.0,Nord-Norge
3885,2022-1-28,HOH 425,70.492,26.374,429.0,Nord-Norge
3886,2022-1-43,HOH 210,71.014,27.639,207.0,Nord-Norge
3887,2022-1-69,HOH 223,70.284,26.789,227.0,Nord-Norge
3888,2022-2-6,HOH 306,71.062,27.54,307.0,Nord-Norge
3889,2023-1-18,Nerdalsvatnet,70.575,27.376,85.0,Nord-Norge
3891,2023-2-2,Holmevatnet,71.055,28.221,27.0,Nord-Norge
3892,2023-2-19,HOH 257,70.904,27.825,257.0,Nord-Norge
3893,2023-2-23,Middagsvatna,71.026,28.08,146.0,Nord-Norge
3894,2025-1-1,Gistuladdut,70.342,27.671,325.0,Nord-Norge
3895,2025-1-11,HOH 368,70.404,27.76,365.0,Nord-Norge
3896,2025-1-15,HOH 185,70.436,28.382,185.0,Nord-Norge
3897,2025-1-47,Hannujavrit,70.314,27.91,201.0,Nord-Norge
3898,2025-1-52,HOH 299,69.996,27.061,296.0,Nord-Norge
3899,2025-2-9,Sammutjavri,69.99,26.853,280.0,Nord-Norge
3900,2025-3-9,Nissujavri,70.397,27.815,221.0,Nord-Norge
3901,2027-1-4,HOH 329,69.97561294,29.10734197,329.0,Nord-Norge
3902,2027-2-25,Suolojavri,70.08066174,28.42290911,168.0,Nord-Norge
3903,2027-2-33,HOH 272,69.955,28.69,274.0,Nord-Norge
3904,2027-3-3,Diergejavri,69.969,28.546,173.0,Nord-Norge
3905,2027-3-7,Cuoggujavri,70.157,28.333,98.0,Nord-Norge
3906,2028-2-17,Prestelvvatnet,70.645,29.876,311.0,Nord-Norge
3908,2030-1-21,HOH 126,69.789,29.533,124.0,Nord-Norge
3909,2030-1-68,HOH 328,69.924,29.09,328.0,Nord-Norge
3910,2030-2-24,Urdtjernet,69.436,29.518,132.0,Nord-Norge
3911,2030-2-28,Indre Torvfjellvatna,69.741,28.89,130.0,Nord-Norge
3912,2030-2-35,Lynnevatn,69.246,28.912,165.0,Nord-Norge
3913,2030-2-38,HOH 205,69.969,29.381,204.0,Nord-Norge
3914,2030-3-4,Moalkegalsajavri,69.773,29.214,142.0,Nord-Norge
3918,1711-3-1,Skurdalsvatnet,63.36409447,12.09083508,694.0,Midt-Norge
73,1438-1-16,HOH 770,61.68621119,5.3058727,670.0,Vestlandet
37,935-1-19,Færetjørn,58.42787563,7.95976654,251.0,Sørlandet
27,631-2-7,Mjovatnet,59.835,9.34,590.0,Østlandet
38,937-1-21,Øytjørn,58.66810922,7.68324407,513.0,Sørlandet
48,1111-1-14,Eikelitjørna,58.38926011,6.39543535,211.0,Vestlandet
10,221-1-2,Langtjern,59.80864254,11.85027432,273.0,Østlandet
9,101-2-7,Hokksjøen,59.0044234,11.56358634,148.0,Østlandet
11,402-2-13,Sætertjern,60.06022166,12.44671144,252.0,Østlandet
12,419-1-25,Mjøgsjøen,60.32857753,11.8421862,489.0,Østlandet
13,425-2-2,Kottern,60.59072946,12.51700849,480.0,Østlandet
14,432-1-26,Måsabutjørna,61.8222,11.1834,748.0,Østlandet
15,436-1-7,HOH 1066,62.23615928,11.13619956,1066.0,Østlandet
16,438-1-13,Brennvoltjørna,61.98456162,10.78499212,862.0,Østlandet
17,512-1-26,HOH 1374,62.32794163,9.07993605,1377.0,Østlandet
18,512-2-7,Kjelsungvatnet,62.24001032,9.14821579,1250.0,Østlandet
19,513-2-18,Nedre Søvertjørni,61.85860149,7.6852919,1296.0,Østlandet
20,513-3-14,Liavatnet,61.849,7.752,733.0,Østlandet
21,514-2-16,Skuggevatnet,61.59123063,7.99565965,1373.0,Østlandet
22,538-1-33,Høgkampvatnet,61.06660673,9.81883005,1194.0,Østlandet
24,545-1-15,HOH 1398,61.19811387,8.46260201,1398.0,Østlandet
25,604-1-7,Korstjernet,59.52199655,9.63347437,767.0,Østlandet
26,604-3-3,Hengsvatnet,59.65618463,9.4415214,453.0,Østlandet
28,807-1-71,Surtetjørn,59.77231309,9.12523824,471.0,Sørlandet
29,817-1-10,Vihusvatnet,59.07633693,8.88201358,467.0,Sørlandet
30,829-1-13,Mjåvatn,59.311,8.268,978.0,Sørlandet
31,830-1-24,Store Kleivtjørn,59.02265958,8.65039603,414.0,Sørlandet
32,833-2-21,Folurdkaldevatn,59.3836825,7.59348255,1073.0,Sørlandet
33,834-1-12,Hemletjørnane,59.61075187,7.54322131,1106.0,Sørlandet
34,834-1-32,HOH 1394,59.93816288,7.96235116,1394.0,Sørlandet
35,928-1-7,Lundevatnet,58.46007642,8.21435903,324.0,Sørlandet
36,928-2-20,Lille Hovvatnet,58.60525202,8.03626503,503.0,Sørlandet
40,940-2-9,HOH 1227,59.18429408,7.10573061,1224.0,Sørlandet
41,941-2-23,Reinsgrovtjørnane,59.34189763,7.00623649,1120.0,Sørlandet
42,1003-2-4,Saudlandsvatnet,58.20399577,6.76486583,106.0,Sørlandet
43,1004-1-34,Store Einervann/HOH 230,58.31215765,6.57577756,224.0,Sørlandet
44,1014-1-32,Krossvatnet,58.24253239,7.78938368,197.0,Sørlandet
45,1032-1-19,Svartevatnet,58.278,7.086,336.0,Sørlandet
46,1037-1-1,Lisle Frøysvatnet,58.30513362,7.10953963,445.0,Sørlandet
47,1046-1-23,Bergetjørni,59.017,6.906,698.0,Sørlandet
49,1114-1-20,Skjelbreidtjørni,58.726,6.188,240.0,Vestlandet
50,1114-1-34,Lomstjørni,58.67622276,6.08323611,242.0,Vestlandet
51,1122-1-9,Kråtjørni,58.74057372,6.11825705,535.0,Vestlandet
52,1129-1-13,Tvaravatnet,59.0399926,6.30813732,698.0,Vestlandet
53,1201-1-23,Knappatjørna,60.3299579,5.26210175,,Vestlandet
54,1201-1-32,Brekkevatnet,60.34352983,5.59155803,324.0,Vestlandet
55,1228-1-16,1230 HOH,59.77908541,7.02439361,1233.0,Vestlandet
56,1228-2-4,Øvre Juklevatni,60.05973323,7.02721169,1430.0,Vestlandet
57,1231-1-41,HOH 1092,60.29211579,6.4895288,1092.0,Vestlandet
58,1235-1-6,Rundatjørni,60.56906845,6.3032973,1171.0,Vestlandet
60,1263-3-10,Husdalsvatnet,60.652,5.5,51.0,Vestlandet
61,1266-1-25,Stemmevatnet,60.86098477,5.32273465,296.0,Vestlandet
62,1266-1-43,HOH 816,60.9289057,5.81325344,816.0,Vestlandet
63,1401-1-35,Rundedalsvatnet,61.66270384,5.20363991,551.0,Vestlandet
64,1411-2-17,Holmevatnet,60.96964172,5.39901013,606.0,Vestlandet
65,1411-2-34,Botnavatnet,60.98299141,5.39369831,457.0,Vestlandet
67,1416-2-6,Blåfjellvatnet,61.0163901,5.76145903,696.0,Vestlandet
68,1421-1-34,HOH 1530,60.85403576,7.63638136,1524.0,Vestlandet
69,1426-2-29,Krongeltjørni,61.56781295,7.93852536,1389.0,Vestlandet
70,1429-3-22,Langesjøen,61.26700174,5.17160519,24.0,Vestlandet
71,1432-2-20,Steinbotsvatna,61.36345396,6.40645056,913.0,Vestlandet
72,1433-1-30,Einevollsvatnet,61.480934,5.58238897,284.0,Vestlandet
74,1534-2-5,St. Hestevatn,62.58961009,6.40579258,228.0,Midt-Norge
75,1539-3-3,Ulvådalsvatnet,62.2566481,7.85559103,858.0,Midt-Norge
76,1543-2-8,Røndalskarvatn,62.60732864,8.07511495,757.0,Midt-Norge
78,1566-2-19,HOH 1078,62.74564621,9.00189917,1078.0,Midt-Norge
80,1622-2-4,Austvatnet,63.40388529,9.75614662,224.0,Midt-Norge
81,1640-2-18,Skebrosjøane,62.40194723,12.16572692,831.0,Midt-Norge
82,1718-1-3,Hyttvatnet,63.74842314,10.52540605,428.0,Midt-Norge
83,1736-3-4,Snaufjellvatnet,64.18274674,13.146364,623.0,Midt-Norge
84,1738-3-9,Midtre Blåfjellvatnet,64.11006727,13.52191258,703.0,Midt-Norge
85,1751-2-11,Grønlivatnet,64.8681688,11.98004706,200.0,Midt-Norge
86,1851-2-13,Trollvatnet,68.36113296,15.60629112,198.0,Nord-Norge
88,1929-2-13,Daudmannsvatn,69.32858333,17.38890005,276.0,Nord-Norge
89,2011-1-13,HOH 510,68.86979017,23.70243355,508.0,Nord-Norge
90,2011-1-29,HOH 407,68.87495385,24.40091786,401.0,Nord-Norge
91,2011-1-60,HOH 414,69.04404951,23.45425412,414.0,Nord-Norge
92,2011-2-34,Guolehisjavri,68.916,22.275,455.0,Nord-Norge
93,2020-2-30,HOH 515,70.16992658,25.39495951,515.0,Nord-Norge
94,2022-1-42,HOH 292,70.73211993,27.41810546,294.0,Nord-Norge
95,2022-1-45,HOH 561,70.16143402,26.7248431,561.0,Nord-Norge
98,2025-1-57,HOH 450,70.53692968,28.77009349,453.0,Nord-Norge
115,831-501,Brårvatn,,,902.0,
116,1640-603,Tufsingen,62.60677237,11.89417982,781.0,Midt-Norge
135,1228-501,Steinavatn,59.85635166,6.57198057,1050.0,Vestlandet
166,1018-4,Kleivsetvannet,58.11955919,7.66489942,93.0,Sørlandet
171,1840-601,Kjemåvatn,66.75053824,15.40786828,626.0,Nord-Norge
187,429-601,Holmsjøen,61.15741109,11.62184838,559.0,Østlandet
193,1725-3-14,Bjørfarvatnet,64.28012302,10.97320543,263.0,Midt-Norge
2998,101-2-2,Steinsvatnet,59.098,11.662,178.0,Østlandet
2999,101-4-1,Femsjøen,59.134,11.461,80.0,Østlandet
3000,105-3-6,Isesjøen,59.277,11.224,38.0,Østlandet
3001,105-3-10,Tunevatnet,59.312,11.099,40.0,Østlandet
3002,118-1-7,Lilledalstjernet,59.245,11.69,113.0,Østlandet
3003,118-1-39,Ekertjernet,59.307,11.748,130.0,Østlandet
3004,119-1-2,Hølevatnet,59.61034283,11.65820396,199.0,Østlandet
3005,119-2-81,Nordre Torgrimsbutjern,59.354,11.766,111.0,Østlandet
3006,119-4-3,Rødenessjøen,59.488,11.646,118.0,Østlandet
3007,128-1-4,Stomperudtjernet,59.323,11.405,107.0,Østlandet
3009,137-3-1,Sæbyvatnet,59.428,10.982,47.0,Østlandet
3010,217-3-1,Gjersjøen,59.78446277,10.78068684,40.0,Østlandet
3011,220-2-9,Bondivatnet,59.82,10.434,99.0,Østlandet
3012,221-1-6,Lombergtjern,59.738,11.618,193.0,Østlandet
3013,221-1-9,Lembruvatna,59.841,11.838,260.0,Østlandet
3014,221-3-2,Floen,59.99087117,11.53298578,179.0,Østlandet
3015,227-2-1,Heia,59.929,11.222,183.0,Østlandet
3016,231-2-5,Tretjernet,59.988,11.133,192.0,Østlandet
3017,235-1-3,Sesvolltjernet,60.251,11.165,,Østlandet
3018,236-1-12,Djuptjern,60.021,11.541,,Østlandet
3019,236-2-4,Flasjøen,60.097,11.753,262.0,Østlandet
3020,239-1-186,Buråstjern,60.431,11.036,208.0,Østlandet
3021,239-2-3,Bundlitjernet,60.432,11.109,,Østlandet
3022,239-2-10,Holtjernet,60.468,11.096,444.0,Østlandet
3023,239-4-3,Hurdalsjøen,60.32019647,11.0893847,176.0,Østlandet
3024,301-1-1,Steinsrudtjern,59.822,10.871,133.0,Østlandet
3025,301-2-1,Rottungen,60.04804291,10.71476929,310.0,Østlandet
3026,301-3-1,Helgeren,60.08179287,10.70933118,359.0,Østlandet
3027,402-1-28,Eintjern,60.07239969,12.3681817,175.0,Østlandet
3032,412-1-20,Kinnlitjernet,60.886,10.806,233.0,Østlandet
3033,412-1-22,Ørtjernet,61.013,11.113,,Østlandet
3034,412-3-4,Sjusjøen,61.146,10.708,810.0,Østlandet
3035,412-5-1,Mjøsa,60.899,10.692,123.0,Østlandet
3036,418-1-4,Vesle Otten,60.455,11.368,,Østlandet
3037,418-1-14,Geittjerna,60.469,11.568,354.0,Østlandet
3038,418-2-3,Tennungen,60.354,11.44,298.0,Østlandet
3040,419-1-23,Svarttjernet,60.295,11.703,180.0,Østlandet
3041,419-2-8,Igletjernet,60.278,11.704,184.0,Østlandet
191,402-604,Storbørja,60.091,11.912,301.0,Østlandet
3043,423-1-21,Langtjernet,60.458,12.416,,Østlandet
3044,423-3-14,Rotnesjøen,60.502,12.344,260.0,Østlandet
3045,425-1-15,Kalbråtåsjøen,60.55,12.333,,Østlandet
3046,425-2-10,Steinsjøen,60.827,12.256,293.0,Østlandet
3047,425-2-25,Knapptjernet,60.58,12.144,255.0,Østlandet
3049,426-3-1,Vålmangen,60.599,11.769,351.0,Østlandet
3050,427-3-12,Svenkebekksjøen,60.871,11.945,290.0,Østlandet
3051,428-2-15,Mjølsjøen,61.577,12.194,882.0,Østlandet
3053,430-2-1,Setningsjøen,61.771,10.246,754.0,Østlandet
3054,430-2-16,Gråtjørna,61.858,10.578,928.0,Østlandet
3055,432-1-2,Langtjørna,61.535,11.292,573.0,Østlandet
3056,432-1-10,Byringtjørna,61.486,11.442,715.0,Østlandet
3057,432-1-18,Stortjørna,61.599,11.261,689.0,Østlandet
3058,432-2-23,Hundtjørna,61.822,10.961,826.0,Østlandet
3060,432-4-1,Sølensjøen,61.92705685,11.6060924,688.0,Østlandet
3061,432-4-2,Storsjøen,61.452,11.31,252.0,Østlandet
3062,434-1-11,Abbortjørna,62.305,12.145,739.0,Østlandet
3063,434-2-4,Store Sorksjøen,61.98047756,11.99565138,677.0,Østlandet
3064,434-2-21,Skjervagen,61.921,12.187,661.0,Østlandet
3065,434-3-23,Fjellgutusjøen,62.075,12.088,734.0,Østlandet
3066,434-5-1,Femunden,62.352,11.954,664.0,Østlandet
3067,436-1-3,Rabbtjørna,62.348,11.278,895.0,Østlandet
3068,437-1-9,Halvorstjørna,62.53,10.209,831.0,Østlandet
3069,438-2-19,Søre Klettsjøen,61.993,10.232,947.0,Østlandet
3070,441-1-12,Storflotjørna,62.53194908,11.02681626,741.0,Østlandet
3071,501-3-9,Mellsjøen,61.207,10.687,893.0,Østlandet
3072,511-3-15,Vålåsjøen,62.175,9.403,936.0,Østlandet
3073,512-1-8,Nedre Mølmsvatnet,62.285,8.375,1395.0,Østlandet
3074,512-1-14,Lomtjørni,62.274,8.693,875.0,Østlandet
3075,512-1-18,HOH 1506,62.353,9.095,1510.0,Østlandet
3076,512-2-23,Rygghøtjørni,62.034,8.573,1524.0,Østlandet
3077,512-3-12,Langvatnet,62.317,9.152,1411.0,Østlandet
3078,513-1-7,HOH 1370,62.041,7.451,1370.0,Østlandet
3079,513-2-5,Grøntjørni,61.757,7.815,1518.0,Østlandet
3081,513-2-27,Styggvatnet,61.756,7.715,1405.0,Østlandet
3082,514-1-1,Urdadalstjørnin,61.543,8.4,1540.0,Østlandet
3083,514-1-10,Sjugurdtindtjørni,61.485,8.569,1443.0,Østlandet
3084,514-1-29,Brangsdalstjørnin,61.624,8.086,1382.0,Østlandet
3085,514-2-26,Panna,61.548,8.304,1460.0,Østlandet
3086,515-1-23,Skytningen,61.814,9.026,822.0,Østlandet
3087,515-2-1,Tjørnosen,61.593,9.014,1227.0,Østlandet
3088,515-2-24,Birisjøen,61.564,8.965,934.0,Østlandet
3089,516-2-8,Nedre Sikkilsdalsvatnet,61.482,9.013,992.0,Østlandet
3091,517-1-16,HOH 1506,61.905,9.703,1506.0,Østlandet
3092,519-1-6,Sprentjørna,61.449,9.553,1131.0,Østlandet
3093,519-2-12,Nordre Vulutjørni,61.828,10.014,1072.0,Østlandet
3094,519-2-29,Vesle Jetningen,61.481,9.813,918.0,Østlandet
3095,520-1-11,Urdtjern,61.67,10.091,916.0,Østlandet
3096,520-1-31,Steinslatjørnet,61.464,10.602,1088.0,Østlandet
3097,521-2-14,Tromstjørn,61.403,10.506,903.0,Østlandet
3098,521-3-5,Lyngen,61.382,10.758,1007.0,Østlandet
3099,522-1-13,Skruvdalstjernet,61.211,9.538,931.0,Østlandet
3100,522-3-4,Øvre Reinsjøen,61.189,9.596,960.0,Østlandet
3101,522-3-16,Espedalsvatnet,61.382,9.612,722.0,Østlandet
3103,528-2-6,Mørksjøen,60.525,11.021,509.0,Østlandet
3105,532-1-3,Fagervatnet,60.19908321,10.49389303,525.0,Østlandet
3106,533-3-17,Mylla,60.241,10.553,498.0,Østlandet
3107,534-5-1,Randsfjorden,60.39,10.394,135.0,Østlandet
3108,536-1-12,Brokslitjernet,60.804,10.299,589.0,Østlandet
3110,538-1-20,Kolsrudvatnet,60.892,10.216,565.0,Østlandet
3111,538-2-2,Vangsjøen,60.877,9.984,773.0,Østlandet
3112,540-2-21,Holmevatnet,60.738,9.907,685.0,Østlandet
3113,540-2-22,Øyvatnet,60.77868031,9.79763777,741.0,Østlandet
3115,541-2-3,Grannstøltjernet,61.046,9.685,1038.0,Østlandet
3116,542-1-19,Nisetjernet,61.121,9.437,,Østlandet
3117,542-1-25,Nordre Valegrovtjernet,61.083,9.419,991.0,Østlandet
3118,542-3-6,Hærevatn,60.813,9.255,964.0,Østlandet
3119,542-3-8,Stogofjorden,60.807,9.215,949.0,Østlandet
3120,543-3-2,Vasetvatnet,60.997,8.964,796.0,Østlandet
3121,543-4-4,Storfjorden,60.917,8.864,859.0,Østlandet
3122,544-1-2,HOH 955,61.145,9.178,955.0,Østlandet
3123,544-1-27,HOH 1198,61.29460189,8.8451595,,Østlandet
3124,544-2-10,Fisketjerni,61.394,8.79,1377.0,Østlandet
3125,544-2-11,Nordre Vindin,61.194,9.021,725.0,Østlandet
3126,545-1-24,Myrjetjernet,61.344,8.292,1351.0,Østlandet
3127,545-1-32,Tvindehaugtjernet,61.321,8.315,1357.0,Østlandet
3128,545-2-4,HOH 1337,61.228,8.149,1337.0,Østlandet
3129,545-2-13,Fussegrovtjørni,61.091,8.281,1475.0,Østlandet
3130,545-2-17,Langetjernet,61.242,8.581,1431.0,Østlandet
3131,545-2-25,Seksin,61.31,8.734,1063.0,Østlandet
3132,545-3-7,Helin,61.046,8.632,868.0,Østlandet
3133,545-3-19,Nedre Årdalsvatnet,61.25,8.17,1246.0,Østlandet
3134,545-4-1,Bygdin,61.363,8.386,1058.0,Østlandet
3135,545-4-3,Vangsmjøsi,61.163,8.442,466.0,Østlandet
3136,545-4-5,Tyin,61.309,8.245,1083.0,Østlandet
3137,604-1-17,Trytetjerna,59.585,9.586,,Østlandet
3138,604-2-18,Tverrvatnet,59.481,9.632,529.0,Østlandet
3139,605-1-5,Gravvatnet,60.459,9.831,573.0,Østlandet
3141,612-5-1,Tyrifjorden,59.91836469,9.97001246,63.0,Østlandet
3142,615-2-17,Eitrytetjern,60.361,9.427,948.0,Østlandet
3143,616-1-10,Kytetjernet,60.57999248,8.92198689,852.0,Østlandet
3145,616-1-13,Langevatnet,60.509,8.734,1034.0,Østlandet
3146,616-1-26,Hammartjørnet,60.5869337,8.79902817,966.0,Østlandet
3147,616-1-31,Vardetjernan,60.6,8.885,919.0,Østlandet
3148,616-2-6,Ausa,60.562,8.77,1006.0,Østlandet
3149,616-2-20,Belgevatnet,60.581,8.774,980.0,Østlandet
3150,617-1-19,Nystøltjørni,60.718,8.795,981.0,Østlandet
3151,617-1-23,Metubba,60.789,9.085,851.0,Østlandet
3152,617-1-28,Ørkvatnet,60.765,8.977,805.0,Østlandet
3153,618-1-3,HOH 1456,60.9,8.142,1446.0,Østlandet
3154,618-3-1,Vannen,60.837,8.735,831.0,Østlandet
3157,619-1-1,Butjørni,60.568,8.674,1123.0,Østlandet
3158,619-2-19,Mefaringen,60.572,8.54,1017.0,Østlandet
3159,619-2-33,Austre Flågrunnsvatnet,60.862,7.822,1489.0,Østlandet
3160,619-3-2,Vassfjorden,60.691,8.398,736.0,Østlandet
3161,619-3-10,Halldalsvatnet,60.497,8.45,844.0,Østlandet
3162,620-1-6,HOH 1760,60.602,7.704,1759.0,Østlandet
3163,620-1-14,HOH 1340,60.639,7.73,1341.0,Østlandet
3164,620-1-15,Skarvåtjørnane,60.703,7.748,1274.0,Østlandet
3165,620-1-21,HOH 1540,60.628,7.698,1538.0,Østlandet
3166,620-3-7,Skurdalsfjorden,60.471,8.286,782.0,Østlandet
